CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
MORAVIA,34,1,0,0,0,0,1,10.7,0,1,1,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,53,0,1,0,1,0,1,5.4,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,31,1,0,0,1,0,1,8.3,0,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,35,1,1,0,1,0,1,8.0,0,1,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,40,1,0,0,0,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ACOSTA,47,0,1,0,1,0,1,9.7,1,0,0,0,0,20209,342.2,59,5871,3.44,26.5,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ATENAS,21,1,0,0,1,0,1,9.4,0,1,1,0,0,25460,127.2,200,7472,3.41,22.9,8.5,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,53,0,0,0,1,0,1,5.4,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,RENOVACION COSTARRICENSE,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,36,1,1,0,1,0,1,10.6,0,0,1,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,40,1,0,0,1,0,1,9.4,0,1,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,41,1,1,0,0,0,1,11.2,0,0,0,0,0,33004,553.7,60,9787,3.36,28.2,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,45,1,1,0,1,0,1,11.4,0,1,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,48,1,0,0,1,0,1,7.6,0,1,0,1,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,33,1,1,0,0,1,1,7.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,35,1,1,0,1,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,47,0,1,0,1,0,1,11.4,0,0,0,1,0,62987,1436.5,44,16577,3.75,33.1,7.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,53,1,1,0,1,0,1,11.2,0,0,0,0,1,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,54,1,0,0,1,0,1,10.2,0,1,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,56,1,0,0,0,0,0,6.4,0,1,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARRILLO,52,0,1,0,1,0,1,8.0,0,1,0,1,1,37122,577.5,64,10141,3.65,29.2,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,64,1,0,0,1,0,1,8.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,48,1,0,0,1,0,1,9.2,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,42,0,1,0,1,0,1,10.3,0,0,0,0,1,115019,1842.3,62,33228,3.44,29.9,4.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,26,1,1,0,0,0,1,10.2,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,20,1,1,0,1,0,1,8.3,1,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OSA,52,0,0,0,1,0,1,7.4,0,0,1,0,0,29433,1930.2,15,8904,3.3,26.6,8.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
UPALA,24,0,1,0,0,0,1,7.0,0,1,0,0,1,43953,1580.7,28,11518,3.81,24.9,7.7,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,48,1,0,0,1,0,1,10.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,18,1,0,0,1,0,1,10.2,1,0,0,0,1,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TURRUBARES,34,0,0,0,1,0,1,9.3,0,0,1,0,0,5512,415.3,13,1679,3.27,24.2,10.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,20,1,0,0,1,0,1,5.6,0,1,1,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,21,1,0,0,1,0,1,12.1,1,0,0,0,1,64842,8.1,7956,19160,3.38,40.1,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,39,1,0,0,1,0,1,9.2,0,0,0,0,0,41831,620.6,67,11849,3.52,28.3,6.1,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,60,1,0,0,0,0,1,3.0,0,0,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,24,1,0,0,1,0,1,9.6,1,1,0,0,0,36243,53.2,681,10107,3.58,24.6,8.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,32,1,1,0,1,0,1,10.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,48,1,1,0,1,0,1,6.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CORREDORES,21,1,0,0,0,0,1,9.2,0,0,0,0,0,41831,620.6,67,11849,3.52,28.3,6.1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,30,0,0,0,1,0,1,8.6,0,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN ISIDRO,42,1,1,0,0,0,1,8.5,0,0,0,0,0,20633,27.0,765,5807,3.54,28.5,11.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,51,1,0,0,1,0,1,11.2,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,FRENTE AMPLIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,37,1,1,0,1,0,1,7.5,0,1,0,1,0,34716,38.1,912,9657,3.58,27.6,9.5,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA ANA,42,1,0,0,1,0,1,10.2,0,0,0,0,0,49123,61.4,800,14235,3.43,29.8,10.2,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,38,1,0,0,1,0,1,9.4,0,0,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,60,1,1,0,0,0,1,6.7,1,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,40,1,0,0,1,0,1,10.4,0,0,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TIBAS,54,1,0,0,1,0,1,11.3,0,1,0,0,1,64842,8.1,7956,19160,3.38,40.1,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,47,1,1,0,0,0,1,11.5,0,1,1,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MORAVIA,54,1,1,0,1,0,1,9.1,0,1,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MONTES DE OCA,59,1,0,0,1,0,1,13.2,0,1,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,47,1,1,0,1,0,1,10.7,0,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,63,1,0,0,0,0,1,8.4,0,1,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,35,0,1,0,1,0,1,9.4,0,1,1,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,20,1,1,0,1,0,1,9.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,30,1,0,0,0,0,0,8.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,50,1,0,0,1,0,1,5.6,0,1,1,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,LIBERACION NACIONAL,NULO,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CURRIDABAT,63,1,0,0,1,0,1,12.4,0,0,1,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PUNTARENAS,29,1,0,0,0,0,1,6.3,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,37,1,0,0,1,0,1,10.3,0,1,1,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,49,1,0,0,1,1,1,8.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,FRENTE AMPLIO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,39,0,1,0,0,0,1,5.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,21,1,1,0,1,0,1,5.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,19,1,1,0,0,0,1,9.4,1,0,0,1,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELITA,36,1,1,0,1,0,1,9.7,0,1,1,1,0,77603,21.2,3666,19832,3.91,36.3,5.8,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN RAMON,47,1,1,0,0,0,1,11.0,0,1,1,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,22,1,0,0,0,0,0,6.7,1,1,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,53,1,0,0,1,0,1,4.5,0,0,0,0,0,41793,167.7,249,10831,3.83,23.7,7.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,52,1,0,0,1,0,1,7.6,0,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,39,1,1,0,1,0,1,12.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,52,0,1,0,1,0,1,3.4,0,0,0,1,0,125962,2403.5,52,36238,3.46,26.5,6.3,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,24,1,0,0,1,0,1,8.6,1,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,41,1,0,0,1,0,1,8.5,0,1,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BUENOS AIRES,25,0,1,0,0,0,1,5.7,0,1,0,0,0,45244,2384.2,19,12205,3.7,25.3,6.7,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,31,1,1,0,1,0,1,10.2,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,22,1,0,0,1,0,1,8.8,1,0,0,0,1,147898,287.8,514,38618,3.8,28.7,6.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,37,1,0,0,1,0,1,8.8,0,1,0,0,0,60486,222.2,272,17155,3.52,31.3,8.1,RENOVACION COSTARRICENSE,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ZARCERO,26,1,1,0,1,0,1,6.2,0,0,0,0,0,12205,155.1,79,3333,3.65,21.0,6.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,48,1,0,0,1,0,1,8.5,0,1,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA CRUZ,50,0,1,0,1,0,1,7.4,0,1,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,44,0,1,0,1,0,1,5.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA CRUZ,41,0,1,0,1,1,1,7.5,0,1,0,0,0,55104,1312.3,42,16645,3.31,31.7,4.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,51,1,1,0,0,0,1,5.0,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,64,1,0,0,0,0,1,6.0,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BAGACES,56,1,0,0,0,0,0,4.4,0,0,0,0,0,19536,1273.5,15,5615,3.48,26.8,5.5,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,56,1,0,0,1,0,1,11.4,0,0,1,0,1,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,60,1,1,0,0,0,1,11.2,0,0,1,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,57,1,0,0,1,0,1,6.7,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,62,1,0,0,1,0,1,10.1,0,0,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,61,1,0,0,1,0,1,10.7,1,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN ISIDRO,57,1,1,0,1,0,1,7.2,0,0,0,0,0,20633,27.0,765,5807,3.54,28.5,11.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,27,1,1,0,0,0,1,11.3,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,26,1,0,0,1,0,1,11.3,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,27,1,0,0,1,0,1,8.3,0,1,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,29,0,1,0,0,0,1,10.8,0,1,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,26,1,0,0,1,0,1,10.5,1,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,36,0,1,0,1,0,1,10.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,34,1,0,0,1,0,1,8.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,FRENTE AMPLIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TURRIALBA,25,1,0,0,1,0,1,9.3,0,1,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SARAPIQUI,55,0,1,0,0,0,1,2.6,0,0,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,NUEVA GENERACION,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,49,0,1,0,1,0,1,9.0,0,1,1,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,26,1,0,0,1,0,1,8.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,56,1,1,0,1,0,1,7.2,0,0,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA ANA,61,1,0,0,1,0,1,11.2,0,1,0,0,1,49123,61.4,800,14235,3.43,29.8,10.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ASERRI,52,0,1,0,0,0,1,8.4,0,0,1,0,0,57892,167.1,346,16120,3.59,30.0,5.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,46,1,1,0,1,0,1,13.7,0,1,0,0,1,56919,28.6,1989,16874,3.36,33.9,8.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTO DOMINGO,28,1,0,0,1,0,1,10.2,0,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,57,1,1,0,1,0,1,10.0,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
