,CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
618,PEREZ ZELEDON,44,0,0,0,1,0,1,10.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,FRENTE AMPLIO,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
619,SAN JOSE,32,1,0,0,0,1,1,11.3,0,1,0,0,1,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
620,UPALA,32,1,0,0,1,0,1,7.0,0,0,0,1,1,43953,1580.7,28,11518,3.81,24.9,7.7,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
621,GUATUSO,38,0,0,0,0,0,1,4.8,0,0,0,0,0,15508,758.3,20,4409,3.51,22.4,7.9,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
622,ALAJUELA,31,0,1,0,0,0,1,9.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
623,TURRIALBA,37,0,0,0,1,0,1,10.3,0,1,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
624,GRECIA,30,0,1,0,0,0,1,7.8,0,1,0,1,0,76898,395.7,194,21709,3.53,24.0,7.0,ACCION CIUDADANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
625,SIQUIRRES,21,1,0,0,0,0,1,6.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
626,SAN RAMON,53,0,1,0,0,0,1,7.9,0,0,1,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,ACCION CIUDADANA
627,FLORES,25,1,1,0,1,0,1,9.5,0,0,0,0,0,20037,7.0,2879,5751,3.48,28.5,11.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
628,PEREZ ZELEDON,52,0,1,0,1,0,1,7.8,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
629,SAN JOSE,56,1,1,0,0,0,1,9.2,0,0,1,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
630,CARTAGO,21,1,1,0,1,0,1,8.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,NUEVA GENERACION,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
631,GRECIA,24,0,0,0,0,0,1,9.8,1,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
632,CARTAGO,55,1,1,0,1,0,1,7.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RENOVACION COSTARRICENSE,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
633,ESPARZA,22,1,1,0,0,1,1,7.2,0,0,0,0,0,28644,216.8,132,8435,3.39,26.6,8.1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
634,OREAMUNO,22,1,1,0,1,0,1,8.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,INTEGRACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
635,GOICOECHEA,29,1,0,0,0,0,1,12.5,0,1,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
636,SAN CARLOS,50,0,1,0,1,0,1,6.6,0,1,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
637,HEREDIA,34,1,0,0,1,0,1,12.2,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
638,LIBERIA,29,1,1,0,1,0,1,10.4,1,0,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
639,ALAJUELA,25,1,0,0,1,0,1,11.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
640,CARTAGO,63,1,0,0,1,1,1,9.6,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
641,CARTAGO,64,1,1,0,1,0,1,8.6,0,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
642,CARTAGO,23,1,1,0,1,0,1,9.8,1,1,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
643,MONTES DE OCA,41,1,1,0,1,0,1,10.9,1,1,0,1,0,49132,15.2,3241,16589,2.94,40.4,9.9,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
644,FLORES,27,1,0,0,1,0,1,12.5,0,1,0,0,0,20037,7.0,2879,5751,3.48,28.5,11.2,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
645,PEREZ ZELEDON,47,1,0,0,0,0,1,7.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
646,PARAISO,34,1,1,0,0,0,1,6.3,1,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
647,TALAMANCA,42,0,1,0,0,0,1,8.9,0,0,0,1,0,30712,2809.9,11,7999,3.83,26.7,5.2,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
648,SAN CARLOS,64,0,0,0,0,0,1,6.6,1,0,1,0,1,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
649,ALAJUELA,60,1,0,0,1,0,1,5.4,0,0,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
650,HEREDIA,27,1,1,0,0,0,1,11.2,0,1,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
651,NICOYA,57,0,0,0,0,0,0,4.7,0,0,0,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
652,SAN JOSE,49,1,0,0,0,0,1,12.3,1,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
653,TURRIALBA,39,0,1,0,0,0,1,6.3,0,0,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
654,CARTAGO,23,1,0,0,0,0,1,8.8,1,0,0,1,0,147898,287.8,514,38618,3.8,28.7,6.4,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
655,ALAJUELA,64,1,0,0,1,1,1,7.4,0,1,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
656,POCOCI,22,0,1,0,1,0,1,6.6,1,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
657,SAN CARLOS,43,0,0,0,1,0,1,5.6,0,1,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
658,ESCAZU,21,1,0,0,1,0,1,9.4,1,1,0,1,1,56509,34.5,1638,16565,3.4,32.5,8.7,DE LOS TRABAJADORES,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
659,SANTA ANA,27,1,0,0,1,0,1,10.2,0,1,0,1,0,49123,61.4,800,14235,3.43,29.8,10.2,INTEGRACION NACIONAL,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
660,NARANJO,18,1,1,0,0,0,1,10.5,1,0,1,0,0,42713,126.6,337,11678,3.65,26.4,7.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
661,OROTINA,49,1,0,0,1,0,1,6.6,0,0,1,0,0,20341,141.9,143,6024,3.37,27.8,5.1,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
662,SAN JOSE,42,1,0,0,1,0,1,12.3,0,0,1,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
663,LIMON,41,1,1,0,0,0,1,7.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
664,PEREZ ZELEDON,47,1,1,0,1,0,1,6.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
665,GOICOECHEA,41,1,0,0,1,0,1,12.5,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
666,PALMARES,19,1,0,0,0,0,1,8.5,1,1,0,0,1,34716,38.1,912,9657,3.58,27.6,9.5,RENOVACION COSTARRICENSE,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
667,PALMARES,42,1,1,0,1,0,0,8.5,0,1,0,0,1,34716,38.1,912,9657,3.58,27.6,9.5,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
668,SAN JOSE,61,1,0,0,0,0,1,10.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
669,LIBERIA,18,1,0,0,1,0,1,9.4,0,0,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
670,SAN RAMON,54,0,0,0,1,0,1,7.9,1,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
671,SAN CARLOS,50,0,0,0,0,0,1,6.6,0,1,0,1,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
672,ALAJUELA,51,0,0,0,1,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
673,SAN CARLOS,34,0,1,0,0,0,1,9.6,0,0,1,1,0,163745,3348.0,49,44966,3.62,24.7,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
674,ESCAZU,28,1,0,0,1,0,1,10.4,1,1,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
675,ALAJUELA,37,1,0,0,1,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
676,CARTAGO,50,1,1,0,0,0,1,6.6,0,0,0,0,1,147898,287.8,514,38618,3.8,28.7,6.4,INTEGRACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
677,SAN RAFAEL,40,1,0,0,0,0,1,11.6,0,0,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
678,SAN JOSE,42,1,1,0,0,0,1,8.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
679,VAZQUEZ DE CORONADO,58,1,1,0,1,0,1,10.4,0,1,1,0,1,60486,222.2,272,17155,3.52,31.3,8.1,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
680,PURISCAL,19,1,1,0,0,0,1,9.2,1,1,0,0,0,33004,553.7,60,9787,3.36,28.2,6.9,BLANCO,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
681,ALAJUELITA,58,1,0,0,1,0,1,7.6,0,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
682,LIBERIA,33,1,0,0,1,0,1,8.4,1,0,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
683,BARVA,44,1,1,0,1,0,1,11.9,0,1,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
684,ESPARZA,32,1,0,0,1,0,1,8.2,0,1,0,0,0,28644,216.8,132,8435,3.39,26.6,8.1,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
685,PEREZ ZELEDON,46,0,0,0,1,0,1,6.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
686,ASERRI,41,1,0,0,1,0,1,9.7,0,1,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
687,ASERRI,18,1,0,0,0,0,1,7.7,1,0,0,0,0,57892,167.1,346,16120,3.59,30.0,5.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
688,LA UNION,46,1,0,0,0,0,1,10.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,INTEGRACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
689,OREAMUNO,46,1,0,0,1,0,1,8.8,0,0,0,0,0,45473,201.3,226,11232,4.04,26.0,7.2,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
690,SANTA BARBARA,53,1,1,0,0,0,1,7.2,0,0,0,0,0,36243,53.2,681,10107,3.58,24.6,8.0,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
691,SANTO DOMINGO,52,1,0,0,0,0,1,7.2,0,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
692,GRECIA,28,1,1,0,1,0,1,10.8,0,0,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
693,SAN RAMON,62,1,1,0,0,0,1,5.9,0,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
694,LA CRUZ,51,1,0,0,0,0,1,6.5,0,1,0,0,0,19181,1383.9,14,4732,4.05,27.6,7.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
695,GOICOECHEA,37,1,1,0,0,0,1,10.5,1,0,0,1,0,115084,31.5,3653,32520,3.53,37.1,7.3,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
696,GARABITO,62,1,0,0,1,0,1,5.3,0,0,1,0,0,17229,316.3,54,5313,3.24,27.5,4.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
697,SARAPIQUI,33,0,0,0,1,0,1,4.4,0,0,0,0,0,57147,2140.5,27,15768,3.6,24.0,5.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
698,NANDAYURE,56,0,1,0,0,0,1,5.2,0,0,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
699,SIQUIRRES,45,1,0,0,1,0,1,5.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
700,GRECIA,62,1,1,0,1,0,1,5.6,0,1,0,1,0,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
701,NANDAYURE,53,0,1,0,0,0,1,6.2,0,0,0,0,0,11121,565.6,20,3307,3.35,23.8,11.2,NULO,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
702,FLORES,42,1,0,0,0,0,1,11.5,0,0,0,0,0,20037,7.0,2879,5751,3.48,28.5,11.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
703,BARVA,38,1,1,0,1,0,1,11.9,0,0,0,0,0,40660,53.8,756,11291,3.59,27.4,9.5,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
704,PUNTARENAS,37,0,1,0,1,0,1,7.3,0,0,1,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
705,UPALA,20,1,1,0,0,0,1,7.0,0,0,0,0,1,43953,1580.7,28,11518,3.81,24.9,7.7,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
706,DESAMPARADOS,48,1,0,0,1,0,1,8.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
707,PALMARES,30,1,1,0,1,0,1,10.5,0,1,0,0,0,34716,38.1,912,9657,3.58,27.6,9.5,ACCION CIUDADANA,ACCION CIUDADANA,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
708,LA UNION,50,1,0,0,0,0,1,10.0,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
709,HEREDIA,38,1,1,0,1,0,1,13.2,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
710,ALAJUELITA,57,1,1,0,0,1,1,5.6,0,1,1,0,1,77603,21.2,3666,19832,3.91,36.3,5.8,ACCION CIUDADANA,ACCION CIUDADANA,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
711,SAN JOSE,40,1,1,0,1,0,1,10.3,0,0,0,1,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
712,ASERRI,52,1,1,0,1,0,1,4.4,0,0,1,0,0,57892,167.1,346,16120,3.59,30.0,5.8,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
713,PARAISO,57,1,1,0,0,0,1,6.0,0,1,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
714,TARRAZU,57,1,1,0,1,0,1,4.3,0,0,0,0,0,16280,297.5,55,4551,3.58,23.0,13.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
715,SAN JOSE,44,1,0,0,1,1,1,9.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
716,NICOYA,37,0,1,0,1,0,1,10.0,0,0,1,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,ACCION CIUDADANA,ACCION CIUDADANA,1,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
717,SAN JOSE,57,1,0,0,1,0,1,7.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
718,PARAISO,57,1,0,0,1,0,1,4.0,0,0,0,0,0,57743,411.9,140,14626,3.94,26.0,4.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
719,SAN CARLOS,35,1,1,0,1,0,1,7.6,1,1,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
720,MONTES DE OCA,32,1,1,0,1,0,1,13.9,0,0,0,0,0,49132,15.2,3241,16589,2.94,40.4,9.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
721,DESAMPARADOS,39,1,1,0,1,0,1,10.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
